User,Card,Year,Month,Day,Time,Amount,Use Chip,Card number,Merchant City,Merchant State,Zip,MCC,Errors?,Is Fraud?
0,0,2008,3,1,6:52,$48.20 ,Swipe Transaction,5132540732340008,La Verne,CA,91750,5411,,No
0,0,2008,3,1,20:17,$63.12 ,Swipe Transaction,5303411542373680,La Verne,CA,91750,5812,,No
0,0,2008,3,2,9:49,$71.68 ,Swipe Transaction,4838655730073777,La Verne,CA,91750,7538,,No
0,0,2008,3,2,13:08,$11.46 ,Swipe Transaction,4659722496191511,La Verne,CA,91750,5411,,No
0,0,2008,3,2,20:13,$115.67 ,Swipe Transaction,343577155217599,Mira Loma,CA,91752,4814,,No
0,0,2008,3,3,8:25,$39.84 ,Swipe Transaction,5891567010748213,La Verne,CA,91750,5193,,No
0,0,2008,3,6,20:22,$73.16 ,Swipe Transaction,384866850602533,Hawthorne,CA,90250,5812,,No
0,0,2008,3,10,6:00,$124.01 ,Swipe Transaction,4226159572103725,La Verne,CA,91750,5912,,No
0,0,2008,3,10,6:56,$27.30 ,Swipe Transaction,4607469261117911,La Verne,CA,91750,5411,,No
0,0,2008,3,11,9:34,$59.02 ,Swipe Transaction,4809764397537147,La Verne,CA,91750,7538,,No
0,0,2008,3,11,21:57,$31.48 ,Swipe Transaction,5929898393818083,Mira Loma,CA,91752,7832,,No
0,0,2008,3,12,6:19,$119.40 ,Swipe Transaction,4754798174315610,La Verne,CA,91750,5300,Insufficient Balance,No
0,0,2008,3,12,6:31,$40.92 ,Swipe Transaction,4284589688472750,La Verne,CA,91750,5912,,No
0,0,2008,3,14,6:47,$27.74 ,Swipe Transaction,5786077092120630,La Verne,CA,91750,5411,,No
0,0,2008,3,14,20:21,$176.81 ,Swipe Transaction,5702517198112781,Mira Loma,CA,91752,4814,,No
0,0,2008,3,15,9:44,$74.65 ,Swipe Transaction,4150139913418045,La Verne,CA,91750,7538,,No
0,0,2008,3,16,6:47,$37.49 ,Swipe Transaction,5765279389616526,Monterey Park,CA,91755,5942,,No
0,0,2008,3,27,6:46,$43.28 ,Swipe Transaction,342172377890381,Monterey Park,CA,91755,5942,,No
0,0,2008,3,28,6:41,$38.29 ,Swipe Transaction,5017550508372775,La Verne,CA,91750,5912,,No
0,0,2008,3,29,6:31,$35.24 ,Swipe Transaction,5930929069464452,La Verne,CA,91750,5411,,No
0,0,2008,3,29,22:17,$411.00 ,Swipe Transaction,4975809545606409,Corpus Christi,TX,78412,3389,,No
0,0,2008,3,30,13:18,$10.45 ,Swipe Transaction,5216010288888583,Alice,TX,78332,5812,,No
0,0,2008,4,2,6:07,$152.18 ,Swipe Transaction,4067933636132210,San Antonio,TX,78270,5912,,No
0,0,2008,4,2,16:54,$31.29 ,Swipe Transaction,4653783977944705,Aransas Pass,TX,78336,4814,,No
0,0,2008,4,2,20:11,$28.74 ,Swipe Transaction,4249726842929939,Alice,TX,78332,5812,,No
0,0,2008,4,3,13:02,$11.34 ,Swipe Transaction,304372446656131,Alice,TX,78332,5814,,No
0,0,2008,4,4,13:05,$60.00 ,Swipe Transaction,5953826141797560,Alice,TX,78332,5541,,No
0,0,2008,4,4,13:08,$39.79 ,Swipe Transaction,4985248597765518,Alice,TX,78332,5541,,No
0,0,2008,4,4,13:09,($60.00),Swipe Transaction,5189892950843584,Alice,TX,78332,5541,,No
0,0,2008,4,4,13:19,$12.69 ,Swipe Transaction,5596899870960481,Alice,TX,78332,5812,,No
0,0,2008,4,4,20:21,$68.83 ,Swipe Transaction,4479806423403350,Alice,TX,78332,5814,,No
0,0,2008,4,5,20:26,$82.51 ,Swipe Transaction,5287850605380294,Alice,TX,78332,5814,,No
0,0,2008,4,8,13:13,$6.17 ,Swipe Transaction,5745854957552328,Alice,TX,78332,5541,,No
0,0,2008,4,9,13:56,$8.13 ,Swipe Transaction,314069788408541,Alice,TX,78332,5814,,No
0,0,2008,4,11,9:38,$70.88 ,Swipe Transaction,380507615759333,San Antonio,TX,78270,7538,,No
0,0,2008,4,11,22:34,($411.00),Swipe Transaction,5658596727246398,Corpus Christi,TX,78412,3389,,No
0,0,2008,4,11,22:56,$155.05 ,Swipe Transaction,4275119808129751,Corpus Christi,TX,78412,3389,,No
0,0,2008,4,12,11:43,$1.05 ,Swipe Transaction,5960113726065282,La Verne,CA,91750,5499,,No
0,0,2008,4,13,6:51,$41.43 ,Swipe Transaction,4162004533229299,La Verne,CA,91750,5411,,No
0,0,2008,4,14,19:12,$13.99 ,Swipe Transaction,5986596679422097,La Verne,CA,91750,5311,,No
0,0,2008,4,17,6:37,$43.20 ,Swipe Transaction,5883802092372517,Monterey Park,CA,91755,5942,,No
0,0,2008,4,17,6:57,$117.70 ,Swipe Transaction,4764392547989876,La Verne,CA,91750,5300,,No
0,0,2008,4,17,11:45,$1.71 ,Swipe Transaction,5721768564866906,La Verne,CA,91750,5499,,No
0,0,2008,4,17,13:04,$13.14 ,Swipe Transaction,5451240838028180,Monterey Park,CA,91754,5411,,No
0,0,2008,4,18,13:04,$9.08 ,Swipe Transaction,6464999389821775,La Verne,CA,91750,5812,,No
0,0,2008,4,20,6:33,$40.50 ,Swipe Transaction,5249391871473894,Monterey Park,CA,91755,5942,,No
0,0,2008,4,20,6:41,$46.93 ,Swipe Transaction,4900671019998767,Monterey Park,CA,91755,5942,Insufficient Balance,No
0,0,2008,4,21,8:35,$96.72 ,Swipe Transaction,5064938627957332,La Verne,CA,91750,5300,,No
0,0,2008,4,23,6:43,$40.18 ,Swipe Transaction,4129518763612024,Santo Domingo,Dominican Republic,,5411,,No
0,0,2008,4,23,13:27,$11.48 ,Swipe Transaction,5863465955533497,Santo Domingo,Dominican Republic,,5411,,No
0,0,2008,4,23,20:09,$69.17 ,Swipe Transaction,5669514318855142,Mira Loma,CA,91752,5812,,No
0,0,2008,4,24,6:49,$46.52 ,Swipe Transaction,6845375674595536,La Verne,CA,91750,5411,,No
0,0,2008,4,26,9:35,$75.93 ,Swipe Transaction,5896338139736327,La Verne,CA,91750,7538,,No
0,0,2008,5,2,13:28,$9.80 ,Swipe Transaction,4815904170762930,Monterey Park,CA,91754,5411,,No
0,0,2008,5,3,13:46,$36.17 ,Online Transaction,5151149006132572,ONLINE,,,5311,,No
0,0,2008,5,4,13:17,$11.99 ,Swipe Transaction,5511433440463506,Mira Loma,CA,91752,5812,,No
0,0,2008,5,5,6:25,$123.79 ,Swipe Transaction,5954521242015508,Monterey Park,CA,91754,5411,,No
0,0,2008,5,7,13:32,$77.62 ,Swipe Transaction,4832180811213555,La Verne,CA,91750,5300,,No
0,0,2008,5,8,6:32,$35.88 ,Swipe Transaction,5480854171366544,La Verne,CA,91750,5912,,No
0,0,2008,5,8,13:47,$71.67 ,Swipe Transaction,4305950987818748,La Verne,CA,91750,5311,,No
0,0,2008,5,11,6:19,$121.09 ,Swipe Transaction,4794836039067049,La Verne,CA,91750,5300,,No
0,0,2008,5,11,13:50,$52.35 ,Swipe Transaction,5056180854217534,Monterey Park,CA,91754,5411,,No
0,0,2008,5,12,11:49,$25.38 ,Swipe Transaction,5360731476529064,La Verne,CA,91750,4214,,No
0,0,2008,5,12,17:50,$6.11 ,Online Transaction,5079116875907423,ONLINE,,,5815,,No
0,0,2008,5,14,17:39,$6.60 ,Online Transaction,4378087486126492,ONLINE,,,5815,,No
0,0,2008,5,15,13:11,$8.67 ,Swipe Transaction,4084042364575576,Mira Loma,CA,91752,5541,,No
0,0,2008,5,15,20:21,$267.71 ,Swipe Transaction,5735247274529263,Mira Loma,CA,91752,4814,,No
0,0,2008,5,16,13:33,$57.29 ,Swipe Transaction,335499499050062,Monterey Park,CA,91754,5310,,No
0,0,2008,5,18,7:09,$32.34 ,Swipe Transaction,5534901273086337,Monterey Park,CA,91755,5942,,No
0,0,2008,5,20,10:23,$154.55 ,Swipe Transaction,5158280368787690,La Verne,CA,91750,4900,,No
0,0,2008,5,24,10:48,$106.51 ,Swipe Transaction,338000149804579,La Verne,CA,91750,8021,,No
0,0,2008,5,24,17:49,$3.36 ,Online Transaction,4799397143962163,ONLINE,,,5815,,No
0,0,2008,5,27,6:27,$115.14 ,Swipe Transaction,4692209881034936,La Verne,CA,91750,5411,,No
0,0,2008,5,30,21:28,$180.90 ,Swipe Transaction,5401948301255038,La Verne,CA,91750,5912,,No
0,0,2008,6,1,6:55,$50.77 ,Swipe Transaction,6108413838069051,La Verne,CA,91750,5411,,No
0,0,2008,6,2,6:40,$22.98 ,Swipe Transaction,5249989431095315,Monterey Park,CA,91755,5942,,No
0,0,2008,6,3,7:13,$33.07 ,Swipe Transaction,5418163465826338,Monterey Park,CA,91755,5942,,No
0,0,2008,6,3,14:41,$60.90 ,Swipe Transaction,5079874786244954,Diamond Bar,CA,91765,5719,,No
0,0,2008,6,3,20:05,$74.47 ,Swipe Transaction,5367393978634449,La Verne,CA,91750,5812,,No
0,0,2008,6,5,11:32,$31.90 ,Swipe Transaction,343245906110440,La Verne,CA,91750,5300,,No
0,0,2008,6,5,13:48,$10.20 ,Swipe Transaction,4906021631955321,Monterey Park,CA,91754,5411,,No
0,0,2008,6,9,6:00,$74.11 ,Swipe Transaction,5446247483875549,La Verne,CA,91750,5411,,No
0,0,2008,6,11,6:04,$147.71 ,Swipe Transaction,5547476180953081,La Verne,CA,91750,5411,,No
0,0,2008,6,12,6:15,$111.14 ,Swipe Transaction,5333200083950497,La Verne,CA,91750,5912,,No
0,0,2008,6,12,6:48,$45.48 ,Swipe Transaction,5190888323082478,Monterey Park,CA,91754,5411,,No
0,0,2008,6,12,20:45,$38.42 ,Swipe Transaction,5538157860540581,La Verne,CA,91750,5814,,No
0,0,2008,6,13,6:20,$133.25 ,Swipe Transaction,5507421180744978,La Verne,CA,91750,5912,,No
0,0,2008,6,15,6:39,$43.14 ,Swipe Transaction,5395339623143984,La Verne,CA,91750,5912,,No
0,0,2008,6,16,6:16,$163.31 ,Swipe Transaction,4867107450868594,Mira Loma,CA,91752,5541,,No
0,0,2008,6,16,7:33,$32.79 ,Online Transaction,4704027936633995,ONLINE,,,5193,,No
0,0,2008,6,17,9:41,$65.75 ,Swipe Transaction,5416807432483550,La Verne,CA,91750,7538,,No
0,0,2008,6,19,6:03,$74.04 ,Swipe Transaction,5009400051376027,La Verne,CA,91750,5912,,No
0,0,2008,6,20,12:31,$75.00 ,Swipe Transaction,4226284680001632,La Verne,CA,91750,5499,,No
0,0,2008,6,20,12:41,($75.00),Swipe Transaction,4696206742094892,La Verne,CA,91750,5499,,No
0,0,2008,6,20,12:45,$61.18 ,Swipe Transaction,5979667204791664,La Verne,CA,91750,5499,,No
0,0,2008,6,25,6:42,$42.84 ,Swipe Transaction,304032329695965,Monterey Park,CA,91754,5411,,No
0,0,2008,6,25,13:55,$57.72 ,Swipe Transaction,5929898393818083,Spring Valley,CA,91978,5311,,No
0,0,2008,6,26,6:30,$39.61 ,Swipe Transaction,4614417915507952,La Verne,CA,91750,5411,,No
0,0,2008,6,29,6:41,$71.11 ,Swipe Transaction,5433671830348176,La Verne,CA,91750,5912,,No
0,0,2008,6,29,14:27,$3.45 ,Swipe Transaction,4163142253525850,La Verne,CA,91750,5921,,No
0,0,2008,7,3,5:06,$96.01 ,Swipe Transaction,5614214525430856,La Verne,CA,91750,5912,,No
0,0,2008,7,6,20:28,$77.64 ,Swipe Transaction,4704292963714441,La Verne,CA,91750,5814,,No
0,0,2008,7,9,6:28,$70.34 ,Swipe Transaction,5025018096886549,La Verne,CA,91750,5300,,No
0,0,2008,7,9,9:50,$66.12 ,Swipe Transaction,5431173218728279,La Verne,CA,91750,7538,,No
0,0,2008,7,10,6:56,$41.03 ,Swipe Transaction,5724812856736556,La Verne,CA,91750,5912,,No
0,0,2008,7,12,6:21,$85.24 ,Swipe Transaction,339152347601252,La Verne,CA,91750,5300,,No
0,0,2008,7,13,13:10,$10.40 ,Swipe Transaction,4219659798225505,La Verne,CA,91750,5411,,No
0,0,2008,7,14,13:14,($93.00),Swipe Transaction,4578702900762730,La Verne,CA,91750,5499,,No
0,0,2008,7,14,13:16,$86.92 ,Swipe Transaction,5802516154574090,La Verne,CA,91750,5499,,No
0,0,2008,7,14,13:20,$93.00 ,Swipe Transaction,5297975423650578,La Verne,CA,91750,5499,,No
0,0,2008,7,17,13:18,$10.40 ,Swipe Transaction,4521071637980158,Mira Loma,CA,91752,5541,,No
0,0,2008,7,23,6:06,$105.80 ,Swipe Transaction,5761118180884911,La Verne,CA,91750,5300,,No
0,0,2008,7,28,6:55,$46.93 ,Swipe Transaction,5925144583646101,La Verne,CA,91750,5411,,No
0,0,2008,7,30,13:21,$12.97 ,Swipe Transaction,4509365132510769,Mira Loma,CA,91752,5541,,No
0,0,2008,8,6,6:25,$118.74 ,Swipe Transaction,4114452714679730,Monterey Park,CA,91754,5411,,No
0,0,2008,8,7,14:21,$61.24 ,Swipe Transaction,4201603557566123,Spring Valley,CA,91978,5311,,No
0,0,2008,8,8,6:03,$108.08 ,Swipe Transaction,5467709707043932,La Verne,CA,91750,5912,,No
0,0,2008,8,10,6:24,$69.31 ,Swipe Transaction,6846703172802187,La Verne,CA,91750,5311,,No
0,0,2008,8,12,6:18,$133.99 ,Swipe Transaction,5150069202644467,La Verne,CA,91750,5912,,No
0,0,2008,8,13,19:57,$57.51 ,Swipe Transaction,5896188747962564,Mira Loma,CA,91752,5812,,No
0,0,2008,8,15,6:51,$39.89 ,Swipe Transaction,5287850605380294,La Verne,CA,91750,5411,,No
0,0,2008,8,16,20:42,$72.91 ,Swipe Transaction,4673279351880301,La Verne,CA,91750,5812,,No
0,0,2008,8,17,16:45,$26.99 ,Swipe Transaction,4115517902859173,Mira Loma,CA,91752,4814,,No
0,0,2008,8,18,6:12,$128.98 ,Swipe Transaction,5538157860540581,Mira Loma,CA,91752,5541,,No
0,0,2008,8,20,9:48,$54.56 ,Swipe Transaction,5454433543896442,La Verne,CA,91750,7538,,No
0,0,2008,8,21,5:35,$124.12 ,Swipe Transaction,5168890534725782,La Verne,CA,91750,5912,,No
0,0,2008,8,22,14:37,$8.39 ,Swipe Transaction,4077582571419704,La Verne,CA,91750,5411,Bad PIN,No
0,0,2008,8,22,14:55,$5.72 ,Swipe Transaction,5570196053274730,La Verne,CA,91750,5411,,No
0,0,2008,8,23,6:41,$33.51 ,Swipe Transaction,5794394537016243,Monterey Park,CA,91754,5411,,No
0,0,2008,8,24,6:21,$120.51 ,Swipe Transaction,5078628761076723,La Verne,CA,91750,5912,Insufficient Balance,No
0,0,2008,8,25,6:46,$44.69 ,Swipe Transaction,5993362497379576,La Verne,CA,91750,5912,,No
0,0,2008,8,26,6:18,$130.25 ,Swipe Transaction,4223918113000039,La Verne,CA,91750,5300,,No
0,0,2008,8,26,16:42,$86.76 ,Swipe Transaction,4764927598078199,La Verne,CA,91750,5300,,No
0,0,2008,8,27,6:42,$29.45 ,Swipe Transaction,5858496467111392,La Verne,CA,91750,5912,,No
0,0,2008,8,28,6:04,$133.33 ,Swipe Transaction,4605207086612818,La Verne,CA,91750,5411,,No
0,0,2008,8,28,11:57,$19.40 ,Swipe Transaction,5751745002272729,La Verne,CA,91750,5311,,No
0,0,2008,8,29,6:37,$49.11 ,Swipe Transaction,5228524583663222,Monterey Park,CA,91754,5411,,No
0,0,2008,8,29,14:17,$98.41 ,Swipe Transaction,5919043204819594,La Verne,CA,91750,5300,Insufficient Balance,No
0,0,2008,8,31,5:49,$139.61 ,Swipe Transaction,4060618518013622,Monterey Park,CA,91754,5411,,No
0,0,2008,8,31,13:32,$62.96 ,Swipe Transaction,5192370991764802,La Verne,CA,91750,5912,,No
0,0,2008,9,1,11:42,$1.62 ,Swipe Transaction,5317204750431758,La Verne,CA,91750,5499,,No
0,0,2008,9,6,17:56,$7.88 ,Online Transaction,4844646610537453,ONLINE,,,5815,,No
0,0,2008,9,7,6:21,$143.38 ,Swipe Transaction,4711870612941812,Monterey Park,CA,91754,5411,,No
0,0,2008,9,8,19:16,$19.84 ,Swipe Transaction,5660745375245497,La Verne,CA,91750,5300,,No
0,0,2008,9,10,13:57,$28.67 ,Online Transaction,4526538061468985,ONLINE,,,5311,,No
0,0,2008,9,12,6:42,$39.64 ,Swipe Transaction,4333566542239051,La Verne,CA,91750,5912,,No
0,0,2008,9,17,6:19,$117.08 ,Swipe Transaction,5188130978534931,Mira Loma,CA,91752,5541,,No
0,0,2008,9,17,13:47,$60.57 ,Swipe Transaction,5234825249935945,Monterey Park,CA,91755,5970,,No
0,0,2008,9,19,9:51,$54.54 ,Swipe Transaction,5841318855882805,La Verne,CA,91750,7538,,No
0,0,2008,9,20,5:15,$152.85 ,Swipe Transaction,4219340435245396,La Verne,CA,91750,5912,,No
0,0,2008,9,21,6:37,$42.30 ,Swipe Transaction,4955481558570019,La Verne,CA,91750,5912,,No
0,0,2008,9,22,6:53,$37.69 ,Swipe Transaction,5855592283767121,Monterey Park,CA,91754,5411,,No
0,0,2008,9,24,6:55,$339.00 ,Swipe Transaction,5178588521108553,Santa Barbara,CA,93160,3504,,No
0,0,2008,9,25,13:29,$21.10 ,Swipe Transaction,5953738621410056,Santa Barbara,CA,93108,4121,,No
0,0,2008,9,26,13:52,$60.70 ,Swipe Transaction,5082923874323795,Santa Barbara,CA,93108,5300,,No
0,0,2008,9,26,22:50,($339.00),Swipe Transaction,5700734711260263,Santa Barbara,CA,93160,3504,,No
0,0,2008,9,26,22:55,$142.57 ,Swipe Transaction,300105541992311,Santa Barbara,CA,93160,3504,,No
0,0,2008,9,28,6:10,$128.95 ,Online Transaction,4148892255805747,ONLINE,,,5311,,No
0,0,2008,9,28,6:54,$39.30 ,Swipe Transaction,5986920336497205,Monterey Park,CA,91755,5942,,No
0,0,2008,9,30,13:42,$66.15 ,Swipe Transaction,4944351254118665,Ontario,CA,91761,5211,,No
0,0,2008,10,1,17:59,$7.78 ,Online Transaction,4434834942514583,ONLINE,,,5815,,No
0,0,2008,10,2,5:39,$136.34 ,Swipe Transaction,5315038417328405,Mira Loma,CA,91752,5541,,No
0,0,2008,10,2,6:32,$51.42 ,Swipe Transaction,5785799753329600,Monterey Park,CA,91754,5411,,No
0,0,2008,10,2,13:57,$51.04 ,Swipe Transaction,5648870697869377,Monterey Park,CA,91754,5411,,No
0,0,2008,10,4,13:15,$10.21 ,Swipe Transaction,322674119450622,Monterey Park,CA,91754,5411,,No
0,0,2008,10,4,19:28,$11.75 ,Swipe Transaction,5962806753089588,Monterey Park,CA,91754,5310,,No
0,0,2008,10,5,6:38,$40.80 ,Swipe Transaction,5683833994969618,Monterey Park,CA,91755,5942,,No
0,0,2008,10,7,6:22,$121.00 ,Swipe Transaction,4437020876913493,Monterey Park,CA,91754,5411,Insufficient Balance,No
0,0,2008,10,10,13:23,$9.96 ,Swipe Transaction,4992498548379230,Mira Loma,CA,91752,5812,,No
0,0,2008,10,12,11:43,$30.78 ,Swipe Transaction,5912994287217501,La Verne,CA,91750,5311,,No
0,0,2008,10,13,6:47,$36.06 ,Swipe Transaction,4651206649559689,La Verne,CA,91750,5912,,No
0,0,2008,10,13,13:04,$32.48 ,Swipe Transaction,5937904364088537,La Verne,CA,91750,5499,,No
0,0,2008,10,13,13:09,($53.00),Swipe Transaction,5825169460594164,La Verne,CA,91750,5499,,No
0,0,2008,10,13,13:11,$53.00 ,Swipe Transaction,4468428983030588,La Verne,CA,91750,5499,,No
0,0,2008,10,14,6:38,$35.94 ,Swipe Transaction,5916860407845357,Monterey Park,CA,91755,5942,,No
0,0,2008,10,14,7:09,$131.61 ,Swipe Transaction,4324994489841346,La Verne,CA,91750,5300,,No
0,0,2008,10,14,13:23,$135.18 ,Swipe Transaction,4707894398714464,La Verne,CA,91750,4900,,No
0,0,2008,10,15,6:22,$115.03 ,Swipe Transaction,5040568504566033,La Verne,CA,91750,5411,,No
0,0,2008,10,17,6:06,$143.89 ,Swipe Transaction,5948144196319683,La Verne,CA,91750,5311,,No
0,0,2008,10,17,6:36,$46.05 ,Swipe Transaction,5293099993474749,Monterey Park,CA,91755,5942,,No
0,0,2008,10,19,13:07,$98.00 ,Swipe Transaction,4172882144788973,Mira Loma,CA,91752,5541,,No
0,0,2008,10,19,13:18,($98.00),Swipe Transaction,5361683790644838,Mira Loma,CA,91752,5541,,No
0,0,2008,10,19,13:24,$55.12 ,Swipe Transaction,4955481558570019,Mira Loma,CA,91752,5541,,No
0,0,2008,10,19,14:22,$4.08 ,Swipe Transaction,6789723556516100,Mira Loma,CA,91752,5541,,No
0,0,2008,10,20,6:00,$116.59 ,Swipe Transaction,4084435358903514,La Verne,CA,91750,5300,,No
0,0,2008,10,20,6:40,$118.99 ,Swipe Transaction,4428221393352281,Monterey Park,CA,91754,5411,,No
0,0,2008,10,23,9:46,$80.98 ,Swipe Transaction,5166788218031494,La Verne,CA,91750,7538,,No
0,0,2008,10,27,6:32,$37.55 ,Swipe Transaction,5521214390191681,La Verne,CA,91750,5411,,No
0,0,2008,10,28,13:53,$78.21 ,Swipe Transaction,4431266757000306,La Verne,CA,91750,5912,,No
0,0,2008,10,28,20:16,$59.37 ,Swipe Transaction,4623542302475012,La Verne,CA,91750,5812,,No
0,0,2008,10,31,6:58,$46.38 ,Swipe Transaction,4781372317032583,La Verne,CA,91750,5912,,No
0,0,2008,11,1,9:53,$54.53 ,Swipe Transaction,5064137987234665,La Verne,CA,91750,7538,,No
0,0,2008,11,2,6:11,$161.88 ,Swipe Transaction,5895798485445131,Mira Loma,CA,91752,5541,,No
0,0,2008,11,2,7:41,$52.13 ,Swipe Transaction,4527984307819255,La Verne,CA,91750,5193,,No
0,0,2008,11,2,13:28,$11.62 ,Swipe Transaction,4711207147444250,Mira Loma,CA,91752,5812,,No
0,0,2008,11,5,6:11,$141.42 ,Swipe Transaction,335883869377870,La Verne,CA,91750,5411,,No
0,0,2008,11,6,11:54,$39.49 ,Swipe Transaction,5393830319691225,La Verne,CA,91750,5311,,No
0,0,2008,11,10,5:13,$127.83 ,Swipe Transaction,5767723037402333,La Verne,CA,91750,5411,,No
0,0,2008,11,11,6:16,$77.13 ,Swipe Transaction,4094691617950058,La Verne,CA,91750,5411,,No
0,0,2008,11,11,20:26,$92.40 ,Swipe Transaction,4466627264365741,La Verne,CA,91750,5812,,No
0,0,2008,11,16,6:49,$36.79 ,Swipe Transaction,4141516913053061,La Verne,CA,91750,5912,,No
0,0,2008,11,17,6:53,$36.96 ,Swipe Transaction,5733441683735973,La Verne,CA,91750,5411,,No
0,0,2008,11,18,6:39,$133.45 ,Swipe Transaction,4018146556727350,La Verne,CA,91750,5311,,No
0,0,2008,11,22,12:02,$19.80 ,Swipe Transaction,4892675252828860,La Verne,CA,91750,5311,,No
0,0,2008,11,24,6:52,$35.23 ,Swipe Transaction,5455392892256793,Monterey Park,CA,91755,5942,,No
0,0,2008,11,25,6:55,$36.02 ,Swipe Transaction,4821644277167168,La Verne,CA,91750,5912,,No
0,0,2008,11,26,6:22,$148.95 ,Swipe Transaction,4984493732494807,La Verne,CA,91750,5300,,No
0,0,2008,11,28,6:30,$43.37 ,Swipe Transaction,4906697568806155,Monterey Park,CA,91754,5411,Bad PIN,No
0,0,2008,11,28,19:24,$16.11 ,Swipe Transaction,5324493090826390,La Verne,CA,91750,5912,,No
0,0,2008,11,29,6:27,$128.87 ,Swipe Transaction,6128331852366832,La Verne,CA,91750,5411,,No
0,0,2008,11,30,20:16,$84.39 ,Swipe Transaction,5898279833645788,Rancho Cucamonga,CA,91701,5812,,No
0,0,2008,11,30,21:59,$147.00 ,Swipe Transaction,5960254965868032,North Hollywood,CA,91615,7011,,No
0,0,2008,12,4,11:01,($147.00),Swipe Transaction,5588241759620390,North Hollywood,CA,91615,7011,,No
0,0,2008,12,4,11:14,$81.65 ,Swipe Transaction,4992215485322239,North Hollywood,CA,91615,7011,,No
0,0,2008,12,5,6:16,$67.99 ,Swipe Transaction,5620777347987312,La Verne,CA,91750,5300,,No
0,0,2008,12,5,6:41,$42.32 ,Swipe Transaction,4055403312631050,Monterey Park,CA,91754,5411,Insufficient Balance,No
0,0,2008,12,7,6:59,$37.98 ,Swipe Transaction,4812182592435267,La Verne,CA,91750,5411,,No
0,0,2008,12,9,6:23,$120.00 ,Swipe Transaction,4696206742094892,Mira Loma,CA,91752,4829,,No
0,0,2008,12,11,6:16,$120.00 ,Swipe Transaction,308645722065737,Mira Loma,CA,91752,4829,,No
0,0,2008,12,12,6:28,$133.41 ,Swipe Transaction,4123364464470592,La Verne,CA,91750,5912,,No
0,0,2008,12,12,13:17,$158.58 ,Swipe Transaction,5707467948750618,La Verne,CA,91750,4900,,No
0,0,2008,12,13,13:00,$76.00 ,Swipe Transaction,5007745667422003,La Verne,CA,91750,5499,,No
0,0,2008,12,13,13:10,$54.57 ,Swipe Transaction,4289888672554714,La Verne,CA,91750,5499,,No
0,0,2008,12,13,13:23,($76.00),Swipe Transaction,5750484233286684,La Verne,CA,91750,5499,,No
0,0,2008,12,15,7:22,$32.70 ,Swipe Transaction,4441719525815769,Monterey Park,CA,91755,5942,,No
0,0,2008,12,15,13:48,$70.80 ,Swipe Transaction,4708598144257742,Monterey Park,CA,91754,5411,,No
0,0,2008,12,17,9:44,$77.33 ,Swipe Transaction,4594555086793748,Oceanside,CA,92051,7538,,No
0,0,2008,12,18,10:52,$2.03 ,Swipe Transaction,4877073763902898,La Verne,CA,91750,5300,,No
0,0,2008,12,19,6:08,$132.13 ,Swipe Transaction,4294634745639513,La Verne,CA,91750,5912,,No
0,0,2008,12,22,20:29,$144.43 ,Swipe Transaction,4260770454530847,Mira Loma,CA,91752,4814,,No
0,0,2008,12,25,9:34,$145.17 ,Swipe Transaction,5101124751213938,La Verne,CA,91750,4900,,No
0,0,2008,12,26,6:40,$39.94 ,Swipe Transaction,5376701080589928,Monterey Park,CA,91754,5411,,No
0,0,2008,12,26,11:58,$24.06 ,Swipe Transaction,4081263773546457,La Verne,CA,91750,7230,,No
0,0,2008,12,27,6:11,$35.63 ,Swipe Transaction,4750687309919007,Monterey Park,CA,91754,5411,,No
0,0,2008,12,27,6:57,$44.98 ,Swipe Transaction,352313983770185,Monterey Park,CA,91755,5942,,No
0,0,2008,12,28,6:44,$31.40 ,Swipe Transaction,330491125625090,Monterey Park,CA,91755,5942,,No
0,0,2008,12,28,13:58,$52.99 ,Swipe Transaction,5468915979157794,Monterey Park,CA,91755,5942,,No
0,0,2008,12,29,5:53,$125.90 ,Swipe Transaction,4714754243202455,La Verne,CA,91750,5300,,No
0,0,2009,1,1,6:16,$135.48 ,Swipe Transaction,4065997009484970,La Verne,CA,91750,5311,,No
0,0,2009,1,3,6:44,$43.53 ,Swipe Transaction,5183544081050284,La Verne,CA,91750,5912,,No
0,0,2009,1,3,11:29,"$1,031.86 ",Swipe Transaction,302324154583308,San Diego,CA,92123,3058,,No
0,0,2009,1,3,20:19,$55.65 ,Swipe Transaction,4810039258739759,La Verne,CA,91750,5812,,No
0,0,2009,1,4,5:51,$155.76 ,Swipe Transaction,5000761209331079,La Verne,CA,91750,5912,,No
0,0,2009,1,8,13:33,$52.71 ,Swipe Transaction,4131571170230452,Diamond Bar,CA,91765,5719,,No
0,0,2009,1,9,6:23,$151.06 ,Swipe Transaction,5345212200076229,La Verne,CA,91750,5912,,No
0,0,2009,1,11,6:31,$35.73 ,Swipe Transaction,5716337574011958,La Verne,CA,91750,5912,,No
0,0,2009,1,11,17:04,$22.93 ,Swipe Transaction,5488342944613905,Mira Loma,CA,91752,4814,,No
0,0,2009,1,12,20:22,$82.09 ,Swipe Transaction,5948740039365074,Mira Loma,CA,91752,5812,,No
0,0,2009,1,14,6:47,$33.35 ,Swipe Transaction,5008189212339000,La Verne,CA,91750,5912,,No
0,0,2009,1,15,6:35,$32.26 ,Swipe Transaction,4129256843458775,La Verne,CA,91750,5912,,No
